frame,width,height,batches,vertices,clears,snapshot,color_differences,depth_differences,mirror_us,snapshot_us
351,2736,4096,27,4007508,5,0,0,0,5.500,0.000
352,2736,4096,27,4007508,5,0,0,0,5.500,0.000
353,2736,4096,27,4007508,5,0,0,0,5.500,0.000
354,2736,4096,27,4007508,5,0,0,0,5.500,0.000
355,2736,4096,27,4007508,5,0,0,0,5.500,0.000
356,2736,4096,27,4007508,5,0,0,0,5.500,0.000
357,2736,4096,27,4007508,5,0,0,0,5.500,0.000
358,2736,4096,27,4007508,5,0,0,0,5.500,0.000
359,2736,4096,27,4007508,5,0,0,0,5.500,0.000
360,2736,4096,27,4007508,5,0,0,0,5.500,0.000
361,2736,4096,27,4007508,5,0,0,0,5.500,0.000
362,2736,4096,27,4007508,5,0,0,0,5.500,0.000
363,2736,4096,27,4007508,5,0,0,0,5.500,0.000
364,2736,4096,27,4007508,5,0,0,0,5.500,0.000
365,2736,4096,27,4007508,5,0,0,0,5.500,0.000
366,2736,4096,27,4007508,5,0,0,0,5.500,0.000
367,2736,4096,27,4007508,5,0,0,0,5.500,0.000
368,2736,4096,27,4007508,5,0,0,0,5.500,0.000
369,2736,4096,28,4012548,5,0,0,0,5.600,0.000
370,2736,4096,29,4018860,5,0,0,0,5.700,0.000
371,2736,4096,29,4018860,5,0,0,0,5.700,0.000
372,2736,4096,29,4018860,5,0,0,0,5.700,0.000
373,2736,4096,29,4018860,5,0,0,0,5.700,0.000
374,2736,4096,29,4018860,5,0,0,0,5.700,0.000
375,2736,4096,29,4018860,5,0,0,0,5.700,0.000
376,2736,4096,29,4018860,5,0,0,0,5.700,0.000
377,2736,4096,29,4018860,5,0,0,0,5.700,0.000
378,2736,4096,29,4018860,5,0,0,0,5.700,0.000
379,2736,4096,29,4018860,5,0,0,0,5.700,0.000
380,2736,4096,29,4018860,5,0,0,0,5.700,0.000
381,2736,4096,29,4018860,5,0,0,0,5.700,0.000
382,2736,4096,29,4018860,5,0,0,0,5.700,0.000
383,2736,4096,29,4018860,5,0,0,0,5.700,0.000
384,2736,4096,29,4018860,5,0,0,0,5.700,0.000
385,2736,4096,29,4018860,5,0,0,0,5.700,0.000
386,2736,4096,29,4018860,5,0,0,0,5.700,0.000
387,2736,4096,29,4018860,5,0,0,0,5.700,0.000
388,2736,4096,29,4018860,5,0,0,0,5.700,0.000
389,2736,4096,29,4018860,5,0,0,0,5.700,0.000
390,2736,4096,31,4030332,5,0,0,0,6.000,0.000
391,2736,4096,31,4030332,5,0,0,0,6.000,0.000
392,2736,4096,31,4030332,5,0,0,0,6.000,0.000
393,2736,4096,31,4030332,5,0,0,0,6.000,0.000
394,2736,4096,31,4030332,5,0,0,0,6.000,0.000
395,2736,4096,31,4030332,5,0,0,0,6.000,0.000
396,2736,4096,31,4030332,5,0,0,0,6.000,0.000
397,2736,4096,31,4030332,5,0,0,0,6.000,0.000
398,2736,4096,31,4030332,5,0,0,0,6.000,0.000
399,2736,4096,31,4030332,5,0,0,0,6.000,0.000
400,2736,4096,31,4030332,5,0,0,0,6.000,0.000
401,2736,4096,31,4030332,5,0,0,0,6.000,0.000
402,2736,4096,31,4030332,5,0,0,0,6.000,0.000
403,2736,4096,31,4030332,5,0,0,0,6.000,0.000
404,2736,4096,31,4030332,5,0,0,0,6.000,0.000
405,2736,4096,31,4030332,5,0,0,0,6.000,0.000
406,2736,4096,31,4030332,5,0,0,0,6.000,0.000
407,2736,4096,31,4030332,5,0,0,0,6.000,0.000
408,2736,4096,31,4030332,5,0,0,0,6.000,0.000
409,2736,4096,31,4030332,5,0,0,0,6.000,0.000
410,2736,4096,33,4041756,5,0,0,0,6.200,0.000
411,2736,4096,33,4041756,5,0,0,0,6.200,0.000
412,2736,4096,33,4041756,5,0,0,0,6.200,0.000
413,2736,4096,33,4041756,5,0,0,0,6.200,0.000
414,2736,4096,33,4041756,5,0,0,0,6.200,0.000
415,2736,4096,33,4041756,5,0,0,0,6.200,0.000
416,2736,4096,33,4041756,5,0,0,0,6.200,0.000
417,2736,4096,33,4041756,5,0,0,0,6.200,0.000
418,2736,4096,33,4041756,5,0,0,0,6.200,0.000
419,2736,4096,33,4041756,5,0,0,0,6.200,0.000
420,2736,4096,33,4041756,5,0,0,0,6.200,0.000
421,2736,4096,33,4041756,5,0,0,0,6.200,0.000
422,2736,4096,33,4041756,5,0,0,0,6.200,0.000
423,2736,4096,33,4041756,5,0,0,0,6.200,0.000
424,2736,4096,33,4041756,5,0,0,0,6.200,0.000
425,2736,4096,33,4041756,5,0,0,0,6.200,0.000
426,2736,4096,33,4041756,5,0,0,0,6.200,0.000
427,2736,4096,33,4041756,5,0,0,0,6.200,0.000
428,2736,4096,33,4041756,5,0,0,0,6.200,0.000
429,2736,4096,33,4041756,5,0,0,0,6.200,0.000
430,2736,4096,35,4053240,5,0,0,0,6.500,0.000
431,2736,4096,35,4053240,5,0,0,0,6.500,0.000
432,2736,4096,35,4053240,5,0,0,0,6.500,0.000
433,2736,4096,35,4053240,5,0,0,0,6.500,0.000
434,2736,4096,35,4053240,5,0,0,0,6.500,0.000
435,2736,4096,35,4053240,5,0,0,0,6.500,0.000
436,2736,4096,35,4053240,5,0,0,0,6.500,0.000
437,2736,4096,35,4053240,5,0,0,0,6.500,0.000
438,2736,4096,35,4053240,5,0,0,0,6.500,0.000
439,2736,4096,35,4053240,5,0,0,0,6.500,0.000
440,2736,4096,35,4053240,5,0,0,0,6.500,0.000
441,2736,4096,35,4053240,5,0,0,0,6.500,0.000
442,2736,4096,35,4053240,5,0,0,0,6.500,0.000
443,2736,4096,35,4053240,5,0,0,0,6.500,0.000
444,2736,4096,35,4053240,5,0,0,0,6.500,0.000
445,2736,4096,35,4053240,5,0,0,0,6.500,0.000
446,2736,4096,35,4053240,5,0,0,0,6.500,0.000
447,2736,4096,35,4053240,5,0,0,0,6.500,0.000
448,2736,4096,35,4053240,5,0,0,0,6.500,0.000
449,2736,4096,35,4053240,5,0,0,0,6.500,0.000
450,2736,4096,36,4058760,5,0,0,0,6.600,0.000
451,2736,4096,37,4064736,5,0,0,0,6.700,0.000
452,2736,4096,37,4064736,5,0,0,0,6.700,0.000
453,2736,4096,37,4064736,5,0,0,0,6.700,0.000
454,2736,4096,37,4064736,5,0,0,0,6.700,0.000
455,2736,4096,37,4064736,5,0,0,0,6.700,0.000
