run,frame,generation,stage_us
private-material5072-on3,4250,736,1595.800
private-material5072-on3,4251,737,1340.400
private-material5072-on3,4252,738,1239.600
private-material5072-on3,4253,739,1404.600
private-material5072-on3,4254,740,1414.100
private-material5072-on3,4255,741,1809.500
private-material5072-on3,4256,742,1376.400
private-material5072-on3,4257,743,1364.100
private-material5072-on3,4258,744,1716.100
private-material5072-on3,4259,745,1643.200
private-material5072-on3,4260,746,1322.700
private-material5072-on3,4261,747,1254.600
private-material5072-on3,4262,748,1288.800
private-material5072-on3,4263,749,1368.800
private-material5072-on3,4264,750,1256.500
private-material5072-on3,4265,751,1260.200
private-material5072-on3,4267,752,1571.100
private-material5072-on3,4268,753,1272.000
private-material5072-on3,4269,754,1331.000
private-material5072-on3,4270,755,1334.000
private-material5072-on3,4271,756,1276.200
private-material5072-on3,4272,757,1443.000
private-material5072-on3,4273,758,1917.500
private-material5072-on3,4274,759,1660.900
private-material5072-on3,4275,760,1474.300
private-material5072-on3,4276,761,1473.000
private-material5072-on3,4277,762,1714.500
private-material5072-on3,4278,763,1299.100
private-material5072-on3,4279,764,1354.000
private-material5072-on3,4280,765,1230.800
private-material5072-on3,4281,766,1365.100
private-material5072-on3,4282,767,1369.500
private-material5072-on3,4283,768,1260.100
private-material5072-on3,4284,769,1258.000
private-material5072-on3,4285,770,1710.500
private-material5072-on3,4286,771,1343.300
private-material5072-on3,4287,772,1697.200
private-material5072-on3,4288,773,1269.200
private-material5072-on3,4289,774,1282.900
private-material5072-on3,4290,775,1475.300
private-material5072-on3,4291,776,1295.700
private-material5072-on3,4292,777,1254.800
private-material5072-on3,4293,778,1602.400
private-material5072-on3,4294,779,1292.000
private-material5072-on3,4295,780,1239.500
private-material5072-on3,4296,781,1456.000
private-material5072-on3,4297,782,1260.600
private-material5072-on3,4298,783,1336.100
private-material5072-on3,4299,784,1259.900
private-material5072-on3,4300,785,1233.200
private-material5072-on3,4301,786,1504.600
private-material5072-on3,4302,787,1247.300
private-material5072-on3,4303,788,1324.500
private-material5072-on3,4304,789,1580.600
private-material5072-on3,4305,790,1321.600
private-material5072-on3,4306,791,1278.700
private-material5072-on3,4307,792,1694.900
private-material5072-on3,4308,793,1287.900
private-material5072-on3,4309,794,1246.500
private-material5072-on3,4310,795,1691.500
private-material5072-on3,4311,796,1288.300
private-material5072-on3,4312,797,1399.600
private-material5072-on3,4313,798,1681.100
private-material5072-on3,4314,799,1339.100
private-material5072-on3,4315,800,1254.400
private-material5072-on3,4316,801,1550.600
private-material5072-on3,4317,802,1243.900
private-material5072-on3,4318,803,1247.400
private-material5072-on3,4319,804,1267.200
private-material5072-on3,4320,805,1324.400
private-material5072-on3,4321,806,1435.600
private-material5072-on3,4322,807,1328.600
private-material5072-on3,4323,808,1260.200
private-material5072-on3,4324,809,1337.200
private-material5072-on3,4325,810,1360.100
private-material5072-on3,4326,811,1395.700
private-material5072-on3,4327,812,1382.900
private-material5072-on3,4328,813,1768.000
private-material5072-on3,4329,814,1301.000
private-material5072-on3,4330,815,1281.000
private-material5072-on3,4331,816,1327.100
private-material5072-on3,4332,817,1246.400
private-material5072-on3,4333,818,1357.000
private-material5072-on3,4334,819,2011.900
private-material5072-on3,4335,820,1307.100
private-material5072-on3,4336,821,1273.300
private-material5072-on3,4337,822,1303.400
private-material5072-on3,4338,823,1245.000
private-material5072-on3,4339,824,1257.400
private-material5072-on3,4340,825,1288.700
private-material5072-on3,4341,826,1518.200
private-material5072-on3,4342,827,1248.500
private-material5072-on3,4343,828,1240.700
private-material5072-on3,4344,829,1295.900
private-material5072-on3,4345,830,1643.800
private-material5072-on3,4346,831,1321.600
private-material5072-on3,4347,832,1400.100
private-material5072-on3,4348,833,1311.600
private-material5072-on3,4349,834,1631.600
private-material5072-on3,4350,835,1315.800
private-material5072-on3,4351,836,1259.800
private-material5072-on3,4352,837,1286.000
private-material5072-on3,4353,838,1643.600
private-material5072-on3,4354,839,1260.100
private-material5072-on3,4355,840,1264.800
private-material5072-on3,4356,841,1486.500
private-material5072-on3,4357,842,1513.300
private-material5072-on3,4358,843,1226.700
private-material5072-on3,4359,844,1225.600
private-material5072-on3,4360,845,1354.500
private-material5072-on3,4361,846,1352.500
private-material5072-on3,4362,847,1617.600
private-material5072-on3,4363,848,1251.700
private-material5072-on3,4364,849,1231.200
private-material5072-on3,4365,850,1280.400
private-material5072-on3,4366,851,1645.400
private-material5072-on3,4367,852,1625.600
private-material5072-on3,4368,853,1542.100
private-material5072-on3,4369,854,1266.400
private-material5072-on3,4370,855,1335.800
private-material5072-on3,4371,856,1281.400
private-material5072-on3,4372,857,1223.300
private-material5072-on3,4373,858,1497.600
private-material5072-on3,4374,859,1261.600
private-material5072-on3,4375,860,1411.000
private-material5072-on3,4376,861,1391.600
private-material5072-on3,4377,862,1440.000
private-material5072-on3,4378,863,1611.100
private-material5072-on3,4379,864,1304.900
private-material5072-on3,4380,865,1309.800
private-material5072-on3,4381,866,1288.600
private-material5072-on3,4382,867,1354.000
private-material5072-on3,4383,868,1977.100
private-material5072-on3,4384,869,1407.100
private-material5072-on3,4385,870,1387.000
private-material5072-on3,4386,871,1283.700
private-material5072-on3,4387,872,1266.600
private-material5072-on3,4388,873,1628.300
private-material5072-on3,4389,874,1233.900
private-material5072-on3,4390,875,1359.000
private-material5072-on3,4391,876,1239.000
private-material5072-on3,4392,877,1294.500
private-material5072-on3,4393,878,1654.600
private-material5072-on3,4394,879,1272.200
private-material5072-on3,4395,880,1325.300
private-material5072-on3,4396,881,1546.000
private-material5072-on3,4397,882,1500.200
private-material5072-on3,4398,883,1306.100
private-material5072-on3,4399,884,1276.000
private-material5072-on3,4400,885,1276.500
private-material5072-on3,4401,886,1304.100
private-material5072-on3,4402,887,1504.500
private-material5072-on3,4403,888,1284.100
private-material5072-on3,4404,889,1392.900
private-material5072-on3,4405,890,1268.200
private-material5072-on3,4406,891,1237.700
private-material5072-on3,4407,892,1852.200
private-material5072-on3,4408,893,1259.100
private-material5072-on3,4409,894,1363.800
private-material5072-on3,4410,895,1276.100
private-material5072-on3,4411,896,1582.200
private-material5072-on3,4412,897,1410.100
private-material5072-on3,4413,898,1261.200
private-material5072-on3,4414,899,1368.300
private-material5072-on3,4415,900,1251.100
private-material5072-on3,4416,901,1318.600
private-material5072-on3,4417,902,1352.300
private-material5072-on3,4418,903,1268.900
private-material5072-on3,4419,904,1381.000
private-material5072-on3,4420,905,1351.900
private-material5072-on3,4421,906,1362.000
private-material5072-on3,4422,907,1370.200
private-material5072-on3,4423,908,1250.200
private-material5072-on3,4424,909,1674.400
private-material5072-on3,4425,910,1309.200
private-material5072-on3,4426,911,1335.300
private-material5072-on3,4427,912,1240.400
private-material5072-on3,4428,913,1270.100
private-material5072-on3,4429,914,2068.600
private-material5072-on3,4430,915,1250.800
private-material5072-on3,4431,916,1242.600
private-material5072-on3,4432,917,1483.900
private-material5072-on3,4433,918,1272.600
private-material5072-on3,4434,919,1344.700
private-material5072-on3,4435,920,1635.100
private-material5072-on3,4436,921,1312.900
private-material5072-on3,4437,922,1563.400
private-material5072-on3,4438,923,1245.500
private-material5072-on3,4439,924,1863.900
private-material5072-on3,4440,925,1297.100
private-material5072-on3,4441,926,1371.300
private-material5072-on3,4442,927,1509.300
private-material5072-on3,4443,928,1397.900
private-material5072-on3,4444,929,1824.500
private-material5072-on3,4445,930,1253.800
private-material5072-on3,4446,931,1253.600
private-material5072-on3,4447,932,1280.500
private-material5072-on3,4448,933,1474.000
private-material5072-on3,4449,934,1590.600
private-material5072-on3,4450,935,1364.100
private-material5072-on3,4451,936,1233.800
private-material5072-on3,4452,937,1245.000
private-material5072-on3,4453,938,1270.000
private-material5072-on3,4454,939,1381.800
private-material5072-on3,4455,940,1656.000
private-material5072-on3,4456,941,1230.800
private-material5072-on3,4457,942,1284.500
private-material5072-on3,4458,943,1255.000
private-material5072-on3,4459,944,1515.500
private-material5072-on3,4460,945,1255.700
private-material5072-on3,4461,946,1825.500
private-material5072-on3,4462,947,1290.400
private-material5072-on3,4463,948,1233.900
private-material5072-on3,4464,949,1311.000
private-material5072-on3,4465,950,1397.500
private-material5072-on3,4466,951,1316.700
private-material5072-on3,4467,952,1244.200
private-material5072-on3,4468,953,1269.100
private-material5072-on3,4469,954,1309.800
private-material5072-on3,4470,955,1251.200
private-material5072-on3,4471,956,1683.700
private-material5072-on3,4472,957,1238.800
private-material5072-on3,4473,958,1349.200
private-material5072-on3,4474,959,1367.200
private-material5072-on3,4475,960,1296.100
private-material5072-on3,4476,961,1771.900
private-material5072-on3,4477,962,1243.600
private-material5072-on3,4478,963,1371.200
private-material5072-on3,4479,964,1431.700
private-material5072-on3,4480,965,1248.900
private-material5072-on3,4481,966,1607.200
private-material5072-on3,4482,967,1271.600
private-material5072-on3,4483,968,1232.000
private-material5072-on3,4484,969,1391.000
private-material5072-on3,4485,970,1366.600
private-material5072-on3,4486,971,1432.500
private-material5072-on3,4487,972,1483.600
private-material5072-on3,4488,973,1381.200
private-material5072-on3,4489,974,1256.000
private-material5072-on3,4490,975,1252.400
private-material5072-on3,4491,976,1525.300
private-material5072-on3,4492,977,1253.400
private-material5072-on3,4493,978,1318.300
private-material5072-on3,4494,979,1328.000
private-material5072-on3,4495,980,1743.400
private-material5072-on3,4496,981,1252.000
private-material5072-on3,4497,982,1651.300
private-material5072-on3,4498,983,1332.600
private-material5072-on3,4499,984,1591.000
private-material5072-on3,4500,985,1622.600
private-material5072-on3,4501,986,1383.600
private-material5072-on3,4502,987,1358.200
private-material5072-on3,4503,988,1563.800
private-material5072-on3,4504,989,1372.000
private-material5072-on3,4505,990,1286.700
private-material5072-on3,4506,991,1481.600
private-material5072-on3,4507,992,1555.400
private-material5072-on3,4509,993,1237.500
private-material5072-on3,4510,994,1367.200
private-material5072-on3,4511,995,1253.900
private-material5072-on3,4512,996,1690.200
private-material5072-on3,4513,997,1332.700
private-material5072-on3,4514,998,1234.200
private-material5072-on3,4515,999,1228.800
private-material5072-on3,4516,1000,1278.700
private-material5072-on3,4517,1001,1375.300
private-material5072-on3,4518,1002,1287.800
private-material5072-on3,4519,1003,1534.300
private-material5072-on3,4520,1004,1233.500
private-material5072-on3,4521,1005,1668.800
private-material5072-on3,4522,1006,1723.500
private-material5072-on3,4523,1007,1265.300
private-material5072-on3,4524,1008,1223.700
private-material5072-on3,4525,1009,2131.800
private-material5072-on3,4526,1010,1306.500
private-material5072-on3,4527,1011,1306.900
private-material5072-on3,4528,1012,1267.300
private-material5072-on3,4529,1013,1743.000
private-material5072-on3,4530,1014,1294.400
private-material5072-on3,4531,1015,1346.800
private-material5072-on3,4532,1016,1233.000
private-material5072-on3,4533,1017,1243.400
private-material5072-on3,4534,1018,1650.700
private-material5072-on3,4535,1019,1250.100
private-material5072-on3,4536,1020,1338.600
private-material5072-on3,4537,1021,1622.100
private-material5072-on3,4538,1022,1350.800
private-material5072-on3,4539,1023,1660.900
private-material5072-on3,4540,1024,1416.200
