run,frame,source_us,assembly_us,hash_us,materials_us,snapshot_us,depth_tests,depth_verified,depth_skipped
cached-nogl,4511,74.900,1429.800,275.300,65.000,0.500,2846,0,2252
cached-nogl,4512,87.900,1600.200,275.600,58.400,1.200,2846,0,2253
cached-nogl,4513,79.200,1352.900,277.400,59.600,0.700,2846,0,2255
cached-nogl,4514,86.500,1376.100,277.600,58.100,0.500,2846,0,2256
cached-nogl,4515,70.800,1464.600,260.100,69.300,0.700,2846,0,2258
cached-nogl,4516,87.700,1354.100,262.400,57.700,0.500,2846,0,2259
cached-nogl,4517,75.800,1435.700,264.900,56.600,0.300,2846,0,2261
cached-nogl,4518,71.300,1395.900,265.200,68.700,0.500,2846,0,2263
cached-nogl,4519,122.100,1626.600,262.000,65.500,0.500,2846,0,2266
cached-nogl,4520,85.000,1356.700,265.800,62.800,0.300,2846,0,2267
cached-nogl,4521,72.700,1487.400,261.300,63.700,0.600,2846,0,2272
cached-nogl,4522,84.800,1366.200,288.400,61.700,0.400,2846,0,2274
cached-nogl,4523,94.400,1348.800,271.000,59.400,0.400,2846,0,2279
cached-nogl,4524,73.400,1307.400,278.700,60.600,0.300,2846,0,2285
cached-nogl,4525,75.400,1314.200,262.800,53.900,0.800,2846,0,2287
cached-nogl,4526,70.500,1281.900,253.600,54.000,0.400,2846,0,2291
cached-nogl,4527,79.300,1380.000,254.300,64.200,0.600,2846,0,2295
cached-nogl,4528,90.000,1461.300,249.200,70.300,1.000,2846,0,2297
cached-nogl,4529,86.800,975.500,35.800,44.300,0.200,2741,0,2299
cached-nogl,4530,68.700,948.100,32.100,46.700,0.300,2741,0,2301
cached-nogl,4531,75.200,935.300,32.800,43.000,0.400,2741,0,2305
cached-nogl,4532,67.000,965.200,37.200,61.400,0.600,2741,0,2307
cached-nogl,4533,69.000,948.100,35.000,43.100,0.300,2741,0,2307
cached-nogl,4534,66.600,924.100,24.200,44.200,0.300,2741,0,2309
cached-nogl,4535,66.300,928.100,15.300,44.600,0.300,2741,0,2311
cached-nogl,4536,79.400,919.600,12.800,44.900,0.300,2741,0,2312
cached-nogl,4537,72.000,1159.000,13.800,53.000,0.400,2741,0,2312
cached-nogl,4538,112.200,966.300,13.400,47.500,0.400,2741,0,2312
cached-nogl,4539,73.800,935.000,31.200,45.200,0.300,2741,0,2313
cached-nogl,4540,102.600,965.000,37.600,44.100,0.300,2741,0,2314
cached-nogl,4541,76.200,938.400,27.400,44.400,0.500,2741,0,2315
cached-nogl,4542,72.200,910.300,17.900,46.700,0.900,2741,0,2319
cached-nogl,4543,91.300,946.000,31.700,47.100,0.600,2741,0,2320
cached-nogl,4544,71.700,917.600,22.200,43.700,0.500,2741,0,2323
cached-nogl,4545,72.600,919.600,33.900,42.700,0.600,2741,0,2324
cached-nogl,4546,73.200,926.300,28.100,48.200,0.900,2741,0,2325
cached-nogl,4547,73.800,913.400,13.300,43.100,0.300,2741,0,2328
cached-nogl,4548,83.800,898.000,14.700,45.200,0.400,2741,0,2328
cached-nogl,4549,70.100,901.100,13.800,43.300,0.300,2741,0,2328
cached-nogl,4550,72.100,897.300,13.300,43.600,0.300,2741,0,2330
cached-nogl,4551,68.800,878.500,8.200,43.800,0.500,2741,0,2331
cached-nogl,4552,71.100,874.600,8.000,47.600,0.500,2741,0,2331
cached-nogl,4553,70.900,885.900,6.500,44.900,0.400,2741,0,2332
cached-nogl,4554,71.300,874.700,6.200,45.200,0.500,2741,0,2332
cached-nogl,4555,76.700,895.800,6.000,48.600,0.400,2741,0,2332
cached-nogl,4556,77.500,1062.800,12.400,50.900,0.500,2741,0,2332
cached-nogl,4557,68.400,886.500,12.400,46.000,0.400,2741,0,2332
cached-nogl,4558,70.700,901.700,19.700,44.600,0.400,2741,0,2332
cached-nogl,4559,78.000,903.900,18.400,47.400,0.300,2741,0,2332
cached-nogl,4560,80.800,926.200,9.100,48.300,0.400,2741,0,2334
cached-nogl,4561,69.700,881.400,9.100,49.000,0.500,2741,0,2334
cached-nogl,4562,74.200,913.800,25.300,48.100,0.400,2741,0,2335
cached-nogl,4563,70.200,884.800,25.200,47.500,0.100,2741,0,2335
cached-nogl,4564,72.100,882.600,24.700,47.100,0.200,2741,0,2335
cached-nogl,4565,90.200,948.400,31.400,52.800,0.500,2741,0,2335
cached-nogl,4566,104.000,907.500,29.200,53.300,0.600,2741,0,2335
cached-nogl,4567,101.700,1074.000,27.700,51.300,1.100,2741,0,2335
cached-nogl,4568,94.900,905.900,24.800,49.700,0.400,2741,0,2336
cached-nogl,4569,86.500,914.300,22.800,49.300,0.500,2741,0,2336
cached-nogl,4570,78.700,879.000,13.300,48.800,0.400,2741,0,2338
cached-nogl,4571,75.100,881.800,12.300,46.800,0.500,2741,0,2338
cached-nogl,4572,68.500,876.500,12.300,51.000,0.200,2741,0,2338
cached-nogl,4573,73.200,877.400,10.600,47.900,0.400,2741,0,2338
cached-nogl,4574,66.800,873.400,10.000,48.700,0.300,2741,0,2340
cached-nogl,4575,68.400,851.800,6.000,45.800,0.800,2741,0,2342
cached-nogl,4576,69.700,860.200,6.200,47.200,0.100,2741,0,2343
cached-nogl,4577,66.300,868.100,10.200,47.100,0.500,2741,0,2345
cached-nogl,4578,68.100,878.600,23.900,56.300,0.400,2741,0,2347
cached-nogl,4579,89.200,880.100,10.200,53.400,0.400,2741,0,2351
cached-nogl,4580,100.200,896.100,24.400,52.700,0.500,2741,0,2353
cached-nogl,4581,73.500,865.100,8.900,49.200,0.300,2741,0,2358
cached-nogl,4582,92.600,858.600,7.800,55.300,0.200,2741,0,2362
cached-nogl,4583,68.700,878.100,8.700,51.600,0.400,2741,0,2364
cached-nogl,4584,68.400,838.500,10.700,49.600,0.400,2741,0,2366
cached-nogl,4585,72.300,834.500,7.300,48.700,0.300,2741,0,2371
cached-nogl,4586,81.300,826.400,9.600,51.700,0.400,2741,0,2372
cached-nogl,4587,97.300,845.300,10.000,53.800,0.400,2741,0,2375
cached-nogl,4588,83.800,824.800,15.500,59.300,0.400,2741,0,2378
cached-nogl,4589,83.600,820.400,12.900,51.000,0.400,2741,0,2381
cached-nogl,4590,189.900,830.500,12.600,52.800,0.400,2741,0,2386
cached-nogl,4591,65.300,805.200,12.000,45.100,0.300,2741,0,2388
cached-nogl,4592,69.100,806.600,11.800,52.600,0.200,2741,0,2390
cached-nogl,4593,75.400,831.800,10.200,47.700,0.800,2741,0,2392
cached-nogl,4594,67.900,806.700,14.900,49.200,0.300,2741,0,2392
cached-nogl,4595,65.900,822.600,15.300,46.200,0.200,2741,0,2392
cached-nogl,4596,67.200,797.800,14.200,49.400,0.300,2741,0,2397
cached-nogl,4597,62.100,832.600,12.600,52.500,0.500,2741,0,2398
cached-nogl,4598,64.600,819.200,11.100,47.100,0.400,2741,0,2400
cached-nogl,4599,68.200,818.000,14.600,46.700,0.300,2741,0,2400
cached-nogl,4600,61.900,806.200,20.400,45.500,0.200,2741,0,2401
cached-nogl,4601,92.300,807.700,18.200,48.900,0.200,2741,0,2403
cached-nogl,4602,65.100,776.200,14.000,48.800,0.300,2741,0,2405
cached-nogl,4603,61.900,785.900,12.400,46.700,0.200,2741,0,2406
cached-nogl,4604,62.700,787.400,12.200,46.600,0.300,2741,0,2406
cached-nogl,4605,69.300,802.900,10.400,45.400,0.200,2741,0,2407
cached-nogl,4606,59.500,783.800,10.400,43.400,0.300,2741,0,2407
cached-nogl,4607,59.600,842.000,10.400,44.700,0.300,2741,0,2407
cached-nogl,4608,63.200,834.800,10.400,45.200,0.500,2741,0,2407
cached-nogl,4609,66.600,814.700,10.400,48.500,0.400,2741,0,2407
cached-nogl,4610,67.900,785.400,12.400,45.600,0.300,2741,0,2406
cached-nogl,4611,59.900,784.700,14.000,45.100,0.400,2741,0,2405
cached-nogl,4612,60.800,825.600,18.200,48.300,0.400,2741,0,2403
cached-nogl,4613,66.600,785.700,14.200,46.800,0.300,2741,0,2400
cached-nogl,4614,78.000,815.600,10.700,53.800,0.500,2741,0,2399
cached-nogl,4615,63.200,807.100,14.200,47.000,0.400,2741,0,2396
cached-nogl,4616,70.100,817.500,16.000,47.800,0.300,2741,0,2392
cached-nogl,4617,96.700,818.300,11.500,50.000,0.200,2741,0,2392
cached-nogl,4618,60.300,798.000,13.100,45.200,0.300,2741,0,2390
cached-nogl,4619,63.500,820.900,14.400,54.000,0.400,2741,0,2384
cached-nogl,4620,61.900,816.300,14.900,45.300,0.400,2741,0,2379
cached-nogl,4621,65.000,893.100,10.400,50.200,0.400,2741,0,2375
cached-nogl,4622,63.500,822.600,10.200,49.300,0.300,2741,0,2372
cached-nogl,4623,61.400,842.100,9.500,47.900,0.600,2741,0,2370
cached-nogl,4624,64.500,843.600,13.800,45.900,0.500,2741,0,2365
cached-nogl,4625,67.600,858.700,7.900,53.500,0.700,2741,0,2363
cached-nogl,4626,66.700,843.400,9.500,46.300,0.300,2741,0,2360
cached-nogl,4627,70.300,880.000,22.200,53.300,0.300,2741,0,2355
cached-nogl,4628,72.400,862.600,10.900,46.800,0.300,2741,0,2351
cached-nogl,4629,61.500,895.700,22.600,50.000,0.400,2741,0,2347
cached-nogl,4630,63.800,857.700,6.700,46.200,0.400,2741,0,2345
cached-nogl,4631,63.300,861.000,8.400,44.300,0.400,2741,0,2343
cached-nogl,4632,62.500,861.800,8.400,44.700,0.300,2741,0,2341
cached-nogl,4633,102.000,899.200,11.000,49.900,0.500,2741,0,2340
cached-nogl,4634,68.500,923.600,14.400,49.700,0.900,2741,0,2337
cached-nogl,4635,73.600,924.400,27.400,54.000,0.400,2741,0,2335
cached-nogl,4636,68.700,929.700,27.800,58.100,0.300,2741,0,2335
cached-nogl,4637,72.100,979.700,17.800,51.300,0.500,2741,0,2332
cached-nogl,4638,61.400,892.700,13.200,46.700,0.400,2741,0,2332
cached-nogl,4639,66.100,886.800,8.900,46.900,0.400,2741,0,2331
cached-nogl,4640,63.200,885.800,14.200,43.200,0.600,2741,0,2328
cached-nogl,4641,80.300,913.700,15.900,52.700,0.400,2741,0,2328
cached-nogl,4642,62.800,928.100,22.900,44.500,0.400,2741,0,2327
cached-nogl,4643,66.500,917.000,31.600,43.800,0.200,2741,0,2324
cached-nogl,4644,65.900,1104.400,21.700,48.600,0.400,2741,0,2323
cached-nogl,4645,61.900,905.500,20.000,49.100,0.900,2741,0,2320
cached-nogl,4646,60.400,953.700,21.100,51.000,0.500,2741,0,2317
cached-nogl,4647,64.200,976.700,35.400,48.300,0.500,2741,0,2314
cached-nogl,4648,66.100,937.900,32.600,44.300,0.500,2741,0,2312
cached-nogl,4649,59.800,967.600,33.200,89.800,0.300,2741,0,2312
cached-nogl,4650,61.200,933.200,28.100,51.300,0.500,2741,0,2311
cached-nogl,4651,62.500,922.100,18.400,43.700,0.300,2741,0,2310
cached-nogl,4652,59.600,916.200,21.300,44.200,0.300,2741,0,2309
cached-nogl,4653,62.200,942.300,16.400,44.300,0.800,2741,0,2308
cached-nogl,4654,63.500,937.800,26.000,44.500,0.400,2741,0,2306
cached-nogl,4655,63.200,933.200,26.800,42.000,0.300,2741,0,2305
cached-nogl,4656,61.200,964.700,30.300,45.200,0.400,2741,0,2305
cached-nogl,4657,94.700,1007.900,29.200,48.700,0.600,2741,0,2303
cached-nogl,4658,77.500,976.700,42.500,44.500,0.400,2741,0,2297
cached-nogl,4659,65.300,991.400,45.000,49.900,0.400,2741,0,2296
cached-nogl,4660,67.900,990.500,51.400,46.600,0.400,2741,0,2292
cached-nogl,4661,62.900,966.200,46.200,48.300,0.400,2741,0,2289
cached-nogl,4662,63.000,985.300,42.700,47.900,0.400,2741,0,2284
cached-nogl,4663,64.200,1004.000,46.000,48.600,0.400,2741,0,2278
cached-nogl,4664,64.300,1005.500,49.300,55.500,0.500,2741,0,2273
cached-nogl,4665,73.600,1016.200,48.900,46.400,0.400,2741,0,2267
cached-nogl,4666,59.300,1021.500,40.100,48.100,0.300,2741,0,2263
cached-nogl,4667,58.600,1101.400,46.100,50.200,0.400,2741,0,2253
cached-nogl,4668,61.800,1039.800,50.800,51.300,0.300,2741,0,2244
cached-nogl,4669,64.400,1138.900,51.800,52.200,0.300,2741,0,2241
cached-nogl,4670,62.100,1130.500,64.200,58.100,0.500,2741,0,2233
cached-nogl,4671,59.100,1125.300,67.600,57.500,1.100,2741,0,2225
cached-nogl,4672,64.100,1078.100,65.500,48.100,0.300,2741,0,2219
cached-nogl,4673,64.700,1211.400,73.600,56.100,0.700,2741,0,2214
cached-nogl,4674,61.800,1143.100,83.200,55.300,1.500,2741,0,2201
cached-nogl,4675,60.100,1113.800,82.900,50.600,0.400,2741,0,2193
cached-nogl,4676,75.100,1160.400,86.500,53.200,0.300,2741,0,2186
cached-nogl,4677,65.200,1253.600,91.200,55.700,0.400,2741,0,2177
cached-nogl,4678,62.100,1195.600,109.400,58.600,0.800,2741,0,2168
cached-nogl,4679,63.100,1219.200,109.800,59.500,0.400,2741,0,2158
cached-nogl,4680,65.900,1231.300,114.600,51.800,0.500,2741,0,2143
cached-nogl,4681,64.100,1304.900,145.600,58.100,1.000,2741,0,2133
cached-nogl,4682,77.200,1267.600,119.300,53.300,0.500,2741,0,2117
cached-nogl,4683,62.700,1294.700,127.500,54.100,0.500,2741,0,2106
cached-nogl,4684,62.400,1273.000,124.000,53.500,0.300,2741,0,2100
cached-nogl,4685,60.800,1298.100,138.300,55.300,0.300,2741,0,2091
cached-nogl,4686,65.000,1349.400,137.200,61.700,0.500,2741,0,2085
cached-nogl,4687,65.700,1337.100,136.500,52.700,0.600,2741,0,2075
cached-nogl,4688,70.500,1389.200,150.900,57.900,0.300,2741,0,2066
cached-nogl,4689,62.400,1393.300,164.100,55.100,0.200,2741,0,2056
cached-nogl,4690,59.100,1411.900,165.500,57.700,0.400,2741,0,2046
cached-nogl,4691,64.500,1392.900,179.200,51.000,0.400,2741,0,2036
cached-nogl,4692,64.000,1414.600,172.300,55.500,0.400,2741,0,2030
cached-nogl,4693,63.400,1447.100,193.000,54.900,0.300,2741,0,2022
cached-nogl,4694,65.600,1588.100,199.200,54.900,0.500,2741,0,2016
cached-nogl,4695,64.000,1497.100,210.900,60.400,1.000,2741,0,2007
cached-nogl,4696,59.400,1454.200,218.200,52.200,0.400,2741,0,2001
cached-nogl,4697,67.100,1668.800,239.600,59.300,0.400,2741,0,1994
cached-nogl,4698,69.200,1654.900,271.200,71.400,0.400,2741,0,1945
cached-nogl,4699,61.900,1844.900,303.600,56.100,0.400,2741,0,1887
cached-nogl,4700,70.500,1831.400,332.000,61.900,0.400,2741,0,1828
cached-nogl,4701,65.700,1964.100,359.900,61.800,0.900,2741,0,1759
cached-nogl,4702,70.600,1973.300,376.200,66.200,0.500,2741,0,1691
cached-nogl,4703,71.400,2181.900,421.000,67.200,0.600,2741,0,1620
cached-nogl,4704,70.200,2180.900,435.600,64.500,0.500,2741,0,1542
cached-nogl,4705,67.200,2262.100,446.100,64.400,0.700,2741,0,1454
cached-nogl,4706,66.900,2381.300,487.400,58.400,0.300,2741,0,1334
cached-nogl,4707,104.200,2888.000,567.300,59.600,0.400,2741,0,1137
cached-nogl,4708,72.100,2821.800,540.400,56.500,0.400,2741,0,957
cached-nogl,4709,68.100,2932.900,524.800,56.500,0.500,2741,0,897
cached-nogl,4710,170.100,3142.600,550.100,61.000,0.400,2741,0,851
cached-nogl,4711,76.000,3180.900,579.000,63.900,0.400,2741,0,817
cached-nogl,4712,70.400,3333.900,575.100,60.400,0.500,2741,0,793
cached-nogl,4713,75.800,3361.900,580.700,62.600,0.300,2741,0,776
cached-nogl,4714,67.100,3362.800,599.400,65.500,0.500,2741,0,759
cached-nogl,4715,74.800,3403.800,617.200,59.300,0.300,2741,0,744
cached-nogl,4716,69.700,3344.200,611.200,55.800,0.400,2741,0,724
cached-nogl,4717,68.700,3315.600,583.300,56.400,0.400,2741,0,710
cached-nogl,4718,69.900,3371.700,593.900,60.800,0.400,2741,0,695
cached-nogl,4719,94.400,3564.700,657.000,67.000,0.400,2741,0,686
cached-nogl,4720,65.300,3424.400,619.000,57.900,0.700,2741,0,677
cached-nogl,4721,66.700,3446.000,639.500,62.100,0.700,2741,0,667
cached-nogl,4722,89.200,3525.000,671.700,65.700,0.400,2741,0,659
cached-nogl,4723,72.600,3491.700,696.700,58.700,0.300,2741,0,653
cached-nogl,4724,72.300,3485.600,624.600,60.100,0.800,2741,0,645
cached-nogl,4725,67.600,3441.700,613.800,58.600,0.300,2741,0,637
cached-nogl,4726,67.500,3473.600,627.400,58.400,0.500,2741,0,635
cached-nogl,4727,73.100,3655.500,707.500,70.300,0.400,2741,0,634
cached-nogl,4728,66.900,3537.500,638.100,60.300,0.400,2741,0,637
cached-nogl,4729,70.900,3554.000,624.700,57.500,0.400,2741,0,645
cached-nogl,4730,97.600,3876.100,657.500,65.700,0.500,2741,0,654
cached-nogl,4731,75.900,3481.000,623.100,60.600,0.300,2741,0,668
cached-nogl,4732,68.100,3389.500,602.400,57.900,0.500,2741,0,679
cached-nogl,4733,69.500,3356.400,585.600,54.600,0.300,2741,0,691
cached-nogl,4734,71.600,3369.200,601.900,63.800,0.400,2741,0,702
cached-nogl,4735,74.100,3346.900,617.300,70.700,0.500,2741,0,716
cached-nogl,4736,69.100,3384.800,600.500,61.700,0.500,2741,0,734
cached-nogl,4737,69.300,3308.900,586.400,61.300,0.400,2741,0,755
cached-nogl,4738,70.600,3428.300,578.000,62.300,0.500,2741,0,767
cached-nogl,4739,79.900,3441.400,567.300,62.300,0.500,2741,0,779
cached-nogl,4740,65.800,3278.000,573.800,56.500,0.300,2741,0,795
cached-nogl,4741,71.500,3195.700,564.300,57.900,0.400,2741,0,813
cached-nogl,4742,66.900,3225.600,562.400,58.400,0.300,2741,0,828
cached-nogl,4743,67.500,3066.800,537.300,57.100,0.300,2741,0,843
cached-nogl,4744,68.800,2938.600,527.100,56.700,0.300,2741,0,856
cached-nogl,4745,67.100,2977.700,529.800,64.400,0.300,2741,0,866
cached-nogl,4746,66.500,2894.500,516.600,60.500,0.400,2741,0,875
cached-nogl,4747,70.500,2869.800,519.500,65.100,0.500,2741,0,885
cached-nogl,4748,67.100,2904.900,502.700,57.200,0.600,2741,0,893
cached-nogl,4749,69.100,2893.100,488.600,59.300,0.300,2741,0,904
cached-nogl,4750,75.700,2855.700,499.800,66.600,0.400,2741,0,910
cached-nogl,4751,71.800,2994.200,495.900,60.200,0.500,2741,0,919
cached-nogl,4752,90.700,3082.100,508.900,63.700,0.500,2741,0,919
cached-nogl,4753,72.300,2938.000,503.400,63.900,0.500,2741,0,928
cached-nogl,4754,68.400,2920.500,499.000,56.500,0.300,2741,0,934
cached-nogl,4755,68.900,2865.600,493.500,62.600,0.500,2741,0,938
cached-nogl,4756,67.200,2904.700,509.100,57.000,0.300,2741,0,945
cached-nogl,4757,69.600,2834.600,505.700,54.400,0.500,2741,0,951
cached-nogl,4758,69.500,2828.400,504.800,60.300,0.300,2741,0,954
cached-nogl,4759,70.900,2871.800,489.000,59.100,0.500,2741,0,960
cached-nogl,4760,75.400,2849.600,483.900,69.400,0.600,2741,0,965
cached-nogl,4761,71.300,2853.500,481.100,68.200,0.500,2741,0,969
cached-nogl,4762,74.000,2823.300,497.600,67.900,1.100,2741,0,973
cached-nogl,4763,71.300,2979.600,498.400,61.300,0.500,2741,0,974
cached-nogl,4764,69.600,2775.000,492.200,57.000,0.500,2741,0,979
cached-nogl,4765,70.400,2896.000,502.100,67.800,0.600,2741,0,984
cached-nogl,4766,92.100,2850.500,510.400,59.900,0.300,2741,0,986
cached-nogl,4767,67.800,3012.300,502.900,68.100,0.500,2741,0,989
cached-nogl,4768,77.400,2767.400,492.400,59.900,0.600,2741,0,992
cached-nogl,4769,70.400,2751.900,499.500,65.100,0.400,2741,0,994
cached-nogl,4770,68.600,2758.900,482.300,58.200,0.500,2741,0,1000
cached-nogl,4771,76.000,2744.900,480.100,64.900,0.300,2741,0,1001
cached-nogl,4772,67.500,2741.700,491.100,65.400,0.400,2741,0,1003
cached-nogl,4773,101.300,2910.200,491.600,64.100,0.400,2741,0,1003
cached-nogl,4774,70.600,2844.500,483.800,61.200,0.400,2741,0,1007
cached-nogl,4775,99.100,2608.900,291.900,59.000,0.800,2659,0,1010
cached-nogl,4776,69.400,2521.300,290.500,54.600,0.200,2659,0,1011
cached-nogl,4777,81.900,2676.600,294.300,56.400,0.500,2659,0,1014
cached-nogl,4778,82.100,2574.100,311.100,58.900,0.800,2659,0,1019
cached-nogl,4779,66.500,2499.200,310.200,53.800,0.800,2659,0,1023
cached-nogl,4781,68.600,2576.200,316.400,84.700,0.700,2659,0,1032
cached-nogl,4783,186.000,2738.400,302.100,68.000,0.500,2659,0,1052
cached-nogl,4784,65.000,2585.500,308.300,58.600,0.300,2659,0,1058
cached-nogl,4785,69.500,2523.500,314.500,55.800,0.300,2659,0,1066
cached-nogl,4786,65.800,2569.100,318.500,63.200,0.500,2659,0,1069
cached-nogl,4787,71.900,2593.300,321.200,54.300,0.500,2659,0,1074
cached-nogl,4788,78.300,2685.100,313.800,61.300,0.600,2659,0,1078
cached-nogl,4789,69.600,2508.300,327.200,57.800,0.300,2659,0,1084
cached-nogl,4790,173.600,2746.600,299.800,61.900,0.400,2659,0,1094
cached-nogl,4791,178.700,2739.300,298.100,60.300,0.400,2659,0,1098
cached-nogl,4792,67.700,2527.700,292.200,56.900,0.400,2659,0,1105
cached-nogl,4793,71.900,2530.300,312.600,56.000,0.400,2659,0,1110
cached-nogl,4794,68.200,2582.600,305.400,59.100,0.500,2659,0,1117
cached-nogl,4795,67.900,2417.600,320.400,54.200,0.200,2659,0,1122
cached-nogl,4796,66.900,2721.500,328.700,58.100,0.500,2659,0,1130
cached-nogl,4797,68.100,2562.000,325.400,59.900,0.500,2659,0,1143
cached-nogl,4798,69.500,2500.100,313.300,62.500,0.400,2659,0,1157
cached-nogl,4799,68.700,2530.200,314.800,60.800,0.500,2659,0,1168
cached-nogl,4800,70.700,2444.000,289.400,68.700,0.400,2659,0,1178
cached-nogl,4801,65.600,2300.300,269.100,56.100,0.400,2659,0,1187
cached-nogl,4802,71.100,2291.400,259.300,64.700,0.400,2659,0,1194
cached-nogl,4803,65.700,2289.000,260.400,55.300,1.200,2659,0,1203
cached-nogl,4804,66.600,2351.000,257.500,54.200,0.400,2659,0,1208
cached-nogl,4805,94.400,2480.100,272.300,66.600,0.500,2659,0,1216
cached-nogl,4806,91.800,2348.500,259.800,61.000,0.400,2659,0,1225
cached-nogl,4807,66.900,2268.000,267.300,53.600,0.300,2659,0,1231
cached-nogl,4808,69.800,2368.200,265.800,58.600,0.300,2659,0,1241
cached-nogl,4809,65.700,2473.000,255.700,56.100,0.600,2659,0,1246
cached-nogl,4810,67.500,2383.400,286.800,60.800,0.500,2659,0,1254
cached-nogl,4811,68.500,2324.300,287.200,53.500,0.500,2659,0,1262
cached-nogl,4812,70.500,2246.500,282.100,58.400,0.300,2659,0,1265
cached-nogl,4813,66.000,2231.700,275.300,55.100,0.300,2659,0,1274
cached-nogl,4814,66.600,2227.300,249.800,54.000,0.300,2659,0,1283
cached-nogl,4815,83.500,2231.000,248.300,55.400,0.500,2659,0,1292
cached-nogl,4816,66.700,2279.300,252.100,57.400,0.400,2659,0,1295
cached-nogl,4817,93.200,2239.700,236.800,52.700,0.400,2659,0,1306
cached-nogl,4818,68.300,1990.800,159.500,52.700,0.800,2577,0,1307
cached-nogl,4819,68.800,1990.900,172.400,59.500,0.600,2577,0,1314
cached-nogl,4820,75.100,2028.200,129.900,59.500,0.500,2577,0,1319
cached-nogl,4821,84.700,1966.000,136.600,58.300,0.500,2577,0,1324
cached-nogl,4822,85.000,1947.400,136.100,56.200,1.400,2577,0,1331
cached-nogl,4823,82.200,2034.000,147.700,58.100,0.600,2577,0,1335
cached-nogl,4824,81.400,1962.300,138.800,54.900,0.500,2577,0,1340
cached-nogl,4825,69.100,1904.200,132.400,51.700,0.400,2577,0,1345
cached-nogl,4826,70.000,1918.000,134.500,59.000,0.400,2577,0,1348
cached-nogl,4827,72.600,1888.200,123.200,52.200,0.300,2577,0,1349
cached-nogl,4828,92.700,1957.100,129.000,55.900,0.500,2577,0,1351
cached-nogl,4829,64.400,1886.000,126.800,51.000,0.400,2577,0,1353
cached-nogl,4830,172.700,2022.200,139.700,61.200,0.600,2577,0,1352
cached-nogl,4831,86.500,1923.600,132.400,53.400,0.400,2577,0,1350
cached-nogl,4832,77.100,1983.700,142.300,61.000,0.800,2577,0,1346
cached-nogl,4833,65.500,2003.800,146.300,100.300,0.400,2577,0,1340
